name,avg_rating
McDonald's® (Ft Worth/W Settl),4.300000190734863
McDonald's® (5910 SUMMITVIEW AVE),4.300000190734863
7-Eleven (1001 E University Way),4.300000190734863
Wendy's  (215 West Center Street),4.300000190734863
Ruth's Chris Steak House (8521 Leesburg Pike),4.300000190734863
Boulevard Cafe,4.300000190734863
Cracker Barrel Old Country Store (1421 N Interstate 35 E),4.300000190734863
Wendy's  (1850 Adams Avenue),4.300000190734863
Wendy's  (1789 W. 4700 South-Restaurant #6095),4.300000190734863
McDonald's® (2326 S 1ST ST),4.300000190734863
Wendy's  (1720 Miller Trunk Hwy),4.300000190734863
Mawadda Cafe,4.300000190734863
Wendy's  (1620 West Ute Blvd.),4.300000190734863
Buffalo Wild Wings (2132 S Highland Dr),4.300000190734863
Sheetz - 15315 Washington St (205),4.300000190734863
Perkins (2510 South Douglas),4.300000190734863
Krispy Krunchy Chicken (5111 Midlothian Turnpike),4.300000190734863
24Taps Burgers &amp; Brews,4.300000190734863
Big Boy (Germantown),4.300000190734863
Cracker Barrel Old Country Store (5706 Northridge Drive),4.300000190734863
Wendy's  (1524 SAMS CIRCLE),4.300000190734863
Don's Seafood,4.300000190734863
Applebee's (Vienna-wv),4.300000190734863
Burger King (200 W 820 Loop North),4.300000190734863
McDonald's® (A Street S.E.),4.300000190734863
Buffalo Wild Wings (2948 I-45N Suite 500),4.300000190734863
Everybody's American Cookhouse,4.300000190734863
Sonic (366 Sutton Road)*,4.300000190734863
McDonald's® (9720 STATE AVE),4.300000190734863
Sonic (3555 Franklin Rd SW)*,4.300000190734863
Henny's Chicken &amp; Bun (Gig Harbor),4.300000190734863
Burger King (5000 E Fourth Plain),4.300000190734863
Sonic (907 Jordan Ln NW)*,4.300000190734863
Wendy's  (122 East 1230 North),4.300000190734863
Dairy Queen Grill &amp; Chill (5631 Riverside Dr),4.300000190734863
Casa Ole (2010 Westview Blvd),4.300000190734863
Burger King (19257 State Route #2),4.300000190734863
Wendy's  (11919 PERRIN-BEITEL),4.300000190734863
IHOP 1775,4.300000190734863
Wendy's  (1176 Washington Blvd),4.300000190734863
Buffalo Wild Wings (3072 N Eastman Rd),4.300000190734863
IHOP 3006 (Allen),4.300000190734863
Buffalo Wild Wings (5125 N President George Bush Hwy Ste 100),4.300000190734863
Pearl Dive Oyster Palace,4.300000190734863
America's Best Wings (4734 Finlay St),4.300000190734863
Wendy's  (110 Pearl Street),4.300000190734863
Denny's (Pacific Ave),4.300000190734863
Babe's Old Fashioned Food (Fredericksburg Rd.),4.300000190734863
The Burger Den (Oneida &amp; Ramada),4.300000190734863
Taqueria Haltom,4.300000190734863
MrBeast Burger (2410 Columbia House Boulevard),4.300000190734863
New Yorker Pizza,4.300000190734863
Arby's (4002 Summitview Ave),4.300000190734863
Javier's Tacos (Portland),4.300000190734863
Burger King (1901 South Military Highway),4.300000190734863
Sheetz - 19910 Riverside Commons Plaza (710),4.300000190734863
Bob Evans 54 (101 Alex Lane),4.300000190734863
IHOP 3586 (Wiley),4.300000190734863
Wayback Burgers (3142 Pat Booker Rd),4.300000190734863
Wawa 8670 (Kempsville Rd &amp; Centerville Tpk),4.300000190734863
Dairy Queen Grill &amp; Chill (780 Colonial Promenade Pkwy),4.300000190734863
Sonic (19855 South Prairie Road East),4.300000190734863
Razzoo's Cajun Cafe (City View),4.300000190734863
Greenhouse Bistro,4.300000190734863
Applebee's (Warrenton),4.300000190734863
The Dugout,4.300000190734863
Jack in the Box (8307) 11820 Evergreen Way,4.300000190734863
Green Tea Kitchen,4.300000190734863
Rebel's Hot Chicken (Gaithersburg),4.300000190734863
Francos Italian restaurant,4.300000190734863
Denny's (NE Hassalo),4.300000190734863
Bob Evans 537 (10011 Southpoint Parkway),4.300000190734863
Frank's Burger Place,4.300000190734863
America's Best Wings (1507 London),4.300000190734863
IHOP- 598,4.300000190734863
Smokin' Pig,4.300000190734863
Bob Evans 528 (121 Kinetic Drive),4.300000190734863
Buffalo Wild Wings (2450 Crystal Dr Ste R-015),4.300000190734863
Los Arcos Mexican Restaurant,4.200000047683716
Whataburger (1040 Central Fwy),4.199999809265137
Arby's (5414 West Daybreak Parkway),4.199999809265137
Las Palmas,4.199999809265137
Carytown Burgers &amp; Fries (Lakeside),4.199999809265137
Casa Margarita (Eau Claire),4.199999809265137
MrBeast Burger (9428 Highway 16),4.199999809265137
Casablanca (Brookfield),4.199999809265137
Soul Queen Soul Food,4.199999809265137
FD's Grillhouse (Tyler),4.199999809265137
Arby's (741 East Fort Union Blvd.),4.199999809265137
Arby's (757 First Colonial),4.199999809265137
Wing Zone (Richmond Hwy),4.199999809265137
MrBeast Burger (6250 North Freeway),4.199999809265137
Smokey Bones (Chesapeake),4.199999809265137
Logan's Roadhouse 328 (4249 Balmoral Drive),4.199999809265137
Smokey Bones (Roanoke),4.199999809265137
MrBeast Burger (3901 South Steele Street),4.199999809265137
Arby's (849),4.199999809265137
Logan's Roadhouse 380 (4046 Wards Road),4.199999809265137
The Habit Burger Grill (2245 University Parkway),4.199999809265137
Logan's Roadhouse 479 (3387 Lowery Parkway),4.199999809265137
Logan's Roadhouse 490 (5912 Quebec Street),4.199999809265137
Sonic (12201 Bermuda Crossroad Lane),4.199999809265137
Sonic (1303 Cooper Point Road Sw),4.199999809265137
Sonic (13609 Meridian E),4.199999809265137
Long John Silver's (4561 Western Center Blvd),4.199999809265137
Sol De Mexico,4.199999809265137
Sonic (1851 Main Street),4.199999809265137
Long John Silver's (240 Emily Dr),4.199999809265137
Sonic (1920 S. Beltline Road),4.199999809265137
Sonic (9560 Clifford St),4.199999809265137
Arby's (937 W State Rd),4.199999809265137
Everest food Truck,4.199999809265137
Ember Smoked BBQ  (7731 Donegan Dr.),4.199999809265137
Sonic (4332 Montgomery Highway)*,4.199999809265137
Sonic (4504 Challenger Avenue)*,4.199999809265137
Sonic (470 Fm 156 South),4.199999809265137
Sonic (6608 Fm 78),4.199999809265137
Long John Silver's (3606 S Polk Street),4.199999809265137
Sonic (7746 Martin Way East),4.199999809265137
Sonic (8602 S. Lancaster Road),4.199999809265137
Brick House Tavern + Tap (700 W State Hwy 114),4.199999809265137
McDonald's® (76th St &amp; Good Hope),4.199999809265137
Denny's (7051 S 1300 E),4.199999809265137
Buffalo Wild Wings (1525 William D Tate Ave),4.199999809265137
Buffalo Wild Wings (15700 Wc Main St),4.199999809265137
Buffalo Wild Wings (1614 Black Lake Blvd SW),4.199999809265137
Buffalo Wild Wings (1740 Prairie Avenue),4.199999809265137
Buffalo Wild Wings (18508 33rd Ave W),4.199999809265137
McDonald's® (Lynnwood Square/44th Ave),4.199999809265137
Dynasty Restaurant Co.,4.199999809265137
Buffalo Wild Wings (2635 N Mayfair),4.199999809265137
Freddy's Frozen Custard &amp; Steakburgers (1007 University Blvd.),4.199999809265137
Freddy's Frozen Custard &amp; Steakburgers (716 West Blue Vista Lane),4.199999809265137
The Burger Den (250 W 500 S),4.199999809265137
Buffalo Wild Wings (3132 Market Pl),4.199999809265137
Roma Ristorante Italiano (Staples Mill),4.199999809265137
Fresh Green Eats (1st St &amp; Bruce),4.199999809265137
Buffalo Wild Wings (3201 E Calumet St),4.199999809265137
Denny's (408 N I-35 East Service Road),4.199999809265137
Buffalo Wild Wings (420 Monticello Ave Ste 150),4.199999809265137
Sahara Cafe &amp; Grill,4.199999809265137
The Ruby Slipper | Orange Beach,4.199999809265137
Buffalo Wild Wings (4219 S Steele St),4.199999809265137
Buffalo Wild Wings (43 E 1400 N),4.199999809265137
Sahara Pizza,4.199999809265137
The Siren Tavern,4.199999809265137
Buffalo Wild Wings (4335 Starkey Road),4.199999809265137
Denny's (3704 Fruitvale Blvd),4.199999809265137
Buffalo Wild Wings (4601 W College Ave),4.199999809265137
Denny's (34726 S 16Th),4.199999809265137
The Burger Den (2801 N. Grandview Boulevard),4.199999809265137
Rock City Grill,4.199999809265137
Black Stone Family Restaurant,4.199999809265137
Fresh Set 17 (18410 33rd Ave W),4.199999809265137
Chili's (300 Clifford Center Dr),4.199999809265137
The Burger Den (108 College Street Se),4.199999809265137
Denny's (2762 4Th Avenue S),4.199999809265137
Fresh Set 231 (1021 N Columbia Center Blvd),4.199999809265137
Buffalo Wild Wings (6227 McKee Rd Ste F),4.199999809265137
Buffalo Wild Wings (6544 Monona Dr),4.199999809265137
Thelo Greek Kuzina,4.199999809265137
The Burger Den (34726 16Th Avenue South),4.199999809265137
Sal's Famous NY Pizza (Norfolk),4.199999809265137
Buffalo Wild Wings (7704 NE 5th Ave),4.199999809265137
Dockside Charlie's (3060 So McKenzie Street),4.199999809265137
Tiny Buns (SLU),4.199999809265137
Lunchbox Laboratory (Redmond),4.199999809265137
Texas Taco Factory,4.199999809265137
River City Diner,4.199999809265137
Denny's (18824 State Rt 2),4.199999809265137
Applebee's (Charleston),4.199999809265137
Bulleez Fish and Wings,4.199999809265137
Applebee's (Chesterfield),4.199999809265137
Tommy's Red Hots (McHenry),4.199999809265137
Frito Chicken,4.199999809265137
Chanello's Pizza (Tri-Cities),4.199999809265137
Applebee's (College Drive),4.199999809265137
The Burger Den (4220 Hospitality Lane),4.199999809265137
Claim Jumper- (5901 South 180th St),4.199999809265137
Five Guys UT-1299 209 NW State St,4.199999809265137
Denny's (110 Kelso Dr),4.199999809265137
The Burger Den (4925 S. Howell Avenue),4.199999809265137
Del Taco (730 E State Rd | 275),4.199999809265137
Del Taco (442 South 1750 West | 1031),4.199999809265137
Del Taco (196 West 500 South | 790),4.199999809265137
BJ's Restaurant &amp; Brewhouse (Live Oak),4.199999809265137
Twin Peaks (5651 SW Loop 820),4.199999809265137
Twin Peaks (702 NW Loop 410),4.199999809265137
McDonald's® (Ft Worth- Tx-Westover Village),4.199999809265137
Del Taco (1599 N State St | 274),4.199999809265137
Burger Box (Kennedale),4.199999809265137
Rios Meat Market,4.199999809265137
Dave &amp; Buster's (Wauwatosa),4.199999809265137
Alexandria Mediterranean Cuisine,4.199999809265137
Saltgrass (7214 S Broadway Ave),4.199999809265137
Rickshaw Restaurant,4.199999809265137
Applebee's (Foley),4.199999809265137
Union Grill,4.199999809265137
Bob Evans 191 (334 Goff Mountain Road),4.199999809265137
Taverna - Domain Northside,4.199999809265137
BJ's Restaurant &amp; Brewhouse (Huntsville #573),4.199999809265137
Applebee's (Gadsden),4.199999809265137
Applebee's (Gainesville- Tx),4.199999809265137
McDonald's® (S 3450 W &amp; 3500 S),4.199999809265137
The Burger Den (6598 W. Broad Street),4.199999809265137
The Burger Den (6703 Fm78),4.199999809265137
Black Bear Diner (154 North West State Street),4.199999809265137
George Webb (92nd St),4.199999809265137
Applebee's (Hampton),4.199999809265137
The Burger Den (8001 W. Brown Deer Road),4.199999809265137
San Antonio Bar &amp; Grill (Crystal City),4.199999809265137
Red Robin Gourmet Burgers (7575 Edgerton Ave),4.199999809265137
San Antonio Burger Co.,4.199999809265137
Applebee's (Janesville),4.199999809265137
BJ's Restaurant &amp; Brewhouse (Alliance #496),4.199999809265137
McDonald's® (909 W RIVERDALE RD),4.199999809265137
Glory Days Grill (Culpeper),4.199999809265137
Black Bear Diner (1505 SE 164th Ave),4.199999809265137
MrBeast Burger (17300 Southcenter Parkway),4.199999809265137
Mario's Pizza House,4.199999809265137
Bob Evans 24 (4001 Maccorkle Avenue SW),4.199999809265137
Walgreens (20321 Susan Leslie Dr),4.199999809265137
Champion Chicken,4.199999809265137
Applebee's (Lubbock S. Loop),4.199999809265137
Taqueria Taxco #2 (Galloway Ave),4.199999809265137
Mariscos La Marea (Fort Worth),4.199999809265137
Burger King (13308 Ne Highway 99),4.199999809265137
Bob Evans 259 (10830 Promenade Lane),4.199999809265137
The Burger Den (8431 244Th St. Sw),4.199999809265137
Applebee's (Mechanicsville),4.199999809265137
Red Lobster (370 Mall Drive),4.199999809265137
Burger King (1501 Gulf Shores Parkway),4.199999809265137
Red Lobster (301 S Lake Avenue),4.199999809265137
Mo's Irish Pub (Wauwatosa),4.199999809265137
Applebee's (Mill Plain),4.199999809265137
Satellite Sandwiches,4.199999809265137
Taqueria Los Primos,4.199999809265137
Greedy's Burgers,4.199999809265137
Mo Carryout,4.199999809265137
Washington Wingz (Bethesda),4.199999809265137
Applebee's (N. Memorial Pkwy.),4.199999809265137
Wawa 0681 (315 Richmond Road),4.199999809265137
Wawa 654 (720 Woodlake Dr.),4.199999809265137
Wawa 692 (11701 Jefferson Davis Hwy.),4.199999809265137
Wawa 8629 (2401 W. Mercury Blvd.),4.199999809265137
Mason's Chicken &amp; Seafood - Desoto,4.199999809265137
Wayback Burgers (222 E),4.199999809265137
Applebee's (N. Richland Hills),4.199999809265137
Dairy Queen Grill &amp; Chill (6700 Bridge Street),4.199999809265137
McDonald's® (9398 STATE ROAD 16),4.199999809265137
Dairy Queen Grill &amp; Chill (635 W Johnson St),4.199999809265137
Wendy's  (1096 W. Riverdale Rd.),4.199999809265137
Applebee's (Neenah),4.199999809265137
The Burger Experience (4813 Valley View Blvd.),4.199999809265137
Wendy's  (121 Virginia Street E.),4.199999809265137
Buddy's Pizza &amp; Steak (Appleton Ave),4.199999809265137
Wendy's  (1304 E PLEASANT RUN),4.199999809265137
Wendy's  (13201 Kingston Ave),4.199999809265137
Rally's (604 5th Avenue),4.199999809265137
Dairy Queen Grill &amp; Chill (425 Ellingson Rd),4.199999809265137
Dairy Queen Grill &amp; Chill (421 Suncrest Town Centr),4.199999809265137
Grumpy Gary's Grill,4.199999809265137
Burger King (2005 Harper Rd.),4.199999809265137
Wendy's  (1510 S. Canyon Road),4.199999809265137
Wendy's  (1630 S MILITARY HIGHWAY),4.199999809265137
Gus's Gyros,4.199999809265137
Chalios Mexican Restaurant,4.199999809265137
Milwaukee Burger Company (La Crosse),4.199999809265137
RAM Restaurant &amp; Brewery - Marysville- WA,4.199999809265137
RAM Restaurant &amp; Brewery - 35th Avenue- Puyallup WA,4.199999809265137
Burger King (21211 State Route 410 E),4.199999809265137
Applebee's (Pantops),4.199999809265137
Chicago's Pizza With a Twist - Lynnwood,4.199999809265137
Wendy's  (3050 S. Chase),4.199999809265137
Dairy Queen Grill &amp; Chill (2924 Morgan Rd),4.199999809265137
Dairy Queen Grill &amp; Chill (2502 Sissonville Dr),4.199999809265137
Wendy's  (353 West 200 North),4.199999809265137
Wendy's  (3815 SOUTHWEST LOOP 820),4.199999809265137
Dairy Queen Grill &amp; Chill (2110 Mildred St W),4.199999809265137
Wendy's  (4420 - 52Nd Street),4.199999809265137
Dairy Queen Grill &amp; Chill (2101 N Eastman Rd),4.199999809265137
Wendy's  (4910 Washington Avenue),4.199999809265137
Chicken Palace (3433 W National Ave),4.199999809265137
Wendy's  (627 E. Capitol Drive),4.199999809265137
Wendy's  (743 W. Main St.),4.199999809265137
Taco-Tex,4.199999809265137
Wendy's  (9133 N. Deerwood),4.199999809265137
McDonald's (2324 1St St),4.199999809265137
Americas Best Wingstop,4.199999809265137
El Mariachi Mexican Restaurant,4.199999809265137
Dairy Queen (9726 Perrin Beitel),4.199999809265137
Chili's (S-101 Charleston Town Ctr.),4.199999809265137
Plato Loco Restaurant,4.199999809265137
Dairy Queen (8620 N Beach St),4.199999809265137
Whataburger (12309 Nacogdoches Rd),4.199999809265137
Whataburger (2412 9th St),4.199999809265137
Whataburger (3582 Hwy 114),4.199999809265137
Blue Iguana,4.199999809265137
Whataburger (4915 E I-20 Service Rd N),4.199999809265137
Chili's (9950 Brook Road),4.199999809265137
Chili's (1025 Richmond Rd.),4.199999809265137
Dairy Queen (4807 E Fourth Plain Blvd),4.199999809265137
Shari's Cafe (Silverdale),4.199999809265137
Wild Burger (11266 S State St.),4.199999809265137
Shawarma Hut,4.199999809265137
Boil Bay Seafood City (Norfolk),4.199999809265137
Bold BBQ PIT,4.199999809265137
Wild Burger (2394 Costco Way),4.199999809265137
Wild Burger (2600 S McKenzie St),4.199999809265137
Sheetz - 1012 University Ave (575),4.199999809265137
Pizza Extreme,4.199999809265137
Wild Burger (2948 I-45N),4.199999809265137
Wild Burger (3072 N Eastman Rd.),4.199999809265137
Pizza Crafters,4.199999809265137
Wild Burger (5370 Hwy. 10 E),4.199999809265137
TGI Friday's (506 - Front Royal- VA),4.199999809265137
TGI Friday's (453 - Hybla Valley Alexandria)- VA),4.199999809265137
Chili's (1066 W Mercury Blvd.),4.199999809265137
Wild Burger (761),4.199999809265137
Burger King (3333 Kitsap Way),4.199999809265137
TGI Friday's (1598 - Roanoke- VA),4.199999809265137
Pizza Boli's (11540 E Rockville Pike),4.199999809265137
TGI Friday's (1542 - Newport News- VA),4.199999809265137
Dairy Queen (11815 SE Mill Plain Blvd),4.199999809265137
Applebee's (Suffolk),4.199999809265137
Wing Dome (Alaskan Way),4.199999809265137
TGI Friday's (1195 - Williamsburg- VA),4.199999809265137
Burger King (36061 Goodwin Drive),4.199999809265137
TGI Friday's (1194 - Mechanicsville- VA),4.199999809265137
Hardee's 2891 (241 N Central Avenue),4.199999809265137
Dairy Queen (10104 S Tacoma Way),4.199999809265137
Hardee's 2935 (306 Aberdeen Road),4.199999809265137
Burger King (3975 West 4700 South #10484),4.199999809265137
Dairy Queen,4.199999809265137
Wisco Burger (1st St &amp; Bruce),4.199999809265137
Pig &amp; A Jelly Jar (Salt Lake City),4.199999809265137
World Of Omelettes &amp; Waffles,4.199999809265137
Chili's (128 E. I-20),4.199999809265137
Hat Creek Burger Co. (Roanoke),4.199999809265137
Hat Creek Burger Co. (Rowlett),4.199999809265137
Buffalo Wild Wings (10061 Market Cir),4.199999809265137
Perkins Restaurant &amp; Bakery (Appleton - College Ave.),4.199999809265137
Burger King (4830 Yelm Highway South East),4.199999809265137
Perkins Restaurant &amp; Bakery (12 E Olive Ave),4.199999809265137
Chili's (15181 Montanus Drive),4.199999809265137
americas bestwings,4.199999809265137
Herfy's Burgers - Burien (WA),4.199999809265137
The Drive-Thru,4.199999809265137
Patty’s Eggnest (Strander Blvd),4.199999809265137
Hibachi guys,4.199999809265137
scrambled! (1st St &amp; Bruce),4.199999809265137
Pastorcito Mexican Restaurant,4.199999809265137
Chili's (165 Crossroads Drive),4.199999809265137
Applebee's (West Allis),4.199999809265137
Crystal City Restaurant,4.199999809265137
Burger King (5890 Kingstowne Center),4.199999809265137
ParkStone Wood Kitchen (Portland),4.199999809265137
MrBeast Burger (1002 Super Mall Way),4.199999809265137
Hoffman’s Steak House,4.199999809265137
MrBeast Burger (2430 Humes Rd),4.199999809265137
Flamin' Joe's (Division),4.199999809265137
McDonald's® (North &amp; 67th St),4.199999809265137
Applebee's (Windsor Park),4.199999809265137
Hometown Burger ( Fredericksburg Rd.),4.199999809265137
Bonefish Grill (133 W. Gage Boulevard),4.199999809265137
Panchitos Taqueria,4.199999809265137
Mediterranean Kabob and Grill,4.199999809265137
Chili's (6601 Richmond Highway),4.199999809265137
Hooters (Norfolk),4.199999809265137
Hooters (Wichita Falls),4.199999809265137
Hooters of Williamsburg,4.199999809265137
Sheetz - 31 Tanyard Station Dr (660),4.199999809265137
Hootie's Bait &amp; Tackle (7912 W. Broad St.),4.199999809265137
Arby's (1025 McCann Rd),4.199999809265137
Hootie's Burger Bar (400 Cahaba Valley Rd),4.199999809265137
Sheetz - 4089 S Amherst Hwy (272),4.199999809265137
Buffalo Wild Wings (1123 N Water St),4.199999809265137
Pacific Yard House,4.199999809265137
PT's Fried Chicken and Fish,4.199999809265137
Chili's (200 Featherbed Ln.),4.199999809265137
PG SEAFOOD WINGS &amp; PASTA,4.199999809265137
Burger King (8012 Denton Highway),4.199999809265137
Burger King (8081 Brook Rd),4.199999809265137
HotBox by Wiz Khalifa (803 Klaus Street),4.199999809265137
Sheetz - 533 University Blvd (218),4.199999809265137
Huddle House (3101 Mountain Cove Circle),4.199999809265137
Huddle House (473 Kempsville Road #110),4.199999809265137
McDonald's® (1203 W MAIN ST),4.199999809265137
IHOP (101 Grand Junction Blvd),4.199999809265137
IHOP (101 Teal Ct),4.199999809265137
Denny's (Kent),4.199999809265137
IHOP (1802 S Mildred St),4.199999809265137
Ruby River Steakhouse (Salt Lake City),4.199999809265137
Outback Steakhouse (478 Andis Rd.),4.199999809265137
IHOP (3150 Nw Bucklin Hill Road),4.199999809265137
IHOP (3914 Fettler Park Drive),4.199999809265137
IHOP (3926 Franklin Rd Sw),4.199999809265137
IHOP (4424),4.199999809265137
IHOP (6200 College Drive),4.199999809265137
Sheetz -1280 New Creek Highway (168),4.199999809265137
Outback Steakhouse (3417 U.S. Route 60 East),4.199999809265137
IHOP (9840 NE Cascades Parkway),4.199999809265137
Chili's (207 w. Spokane Falls Blvd.),4.199999809265137
IHOP (Washington),4.199999809265137
Denny's (College Way),4.199999809265137
IHOP 1774,4.199999809265137
McDonald's® (1565 WILMINGTON DRIVE),4.199999809265137
IHOP 3031,4.199999809265137
Chili's (4001 Highway 28),4.199999809265137
Outback Steakhouse (3000 Meadowbrook Mall Road),4.199999809265137
In a Bun (SEA27-2),4.199999809265137
McDonald's® (1643 Pleasanton Road),4.199999809265137
Outback Steakhouse (2925 Ross Clark Circle),4.199999809265137
Outback Steakhouse (2412 Rudkin Rd.),4.199999809265137
BoomerJack's Grill &amp; Bar - Mesquite,4.199999809265137
MrBeast Burger (100 North Military Avenue),4.199999809265137
Istanbul Gyro &amp; Kebab,4.199999809265137
It’s Greek To Me,4.199999809265137
BurgerFi North Bethesda,4.199999809265137
McDonald's® (17949 FOREST RD),4.199999809265137
Outback Steakhouse (13265 South Freeway),4.199999809265137
BurgerFi Williamsburg-Mooretown Road,4.199999809265137
Arby's (1706 FM 544),4.199999809265137
Outback Steakhouse (12258 Jefferson Avenue),4.199999809265137
Jack in the Box (1001 South Fwy),4.199999809265137
Chili's (3075 S 5600 W),4.199999809265137
Jack in the Box (1075 E Sunset Dr),4.199999809265137
Jack in the Box (110 East Camp Wisdom Road),4.199999809265137
Jack in the Box (11024 Canyon Rd),4.199999809265137
MrBeast Burger (2651 Prince William Parkway),4.199999809265137
Royal Farms (3601 Victory Blvd.),4.199999809265137
Jack in the Box (1445 15Th Ave),4.199999809265137
The George &amp; Dragon Pub,4.199999809265137
Jack in the Box (2002 Clear Lake Rd),4.199999809265137
El Sol de Mexico,4.199999809265137
Jack in the Box (311 Griffin Ave E),4.199999809265137
Jack in the Box (31130 Pacific Hwy S),4.199999809265137
Jack in the Box (3125 Lawrence Rd),4.199999809265137
Shell Shack - Fort Worth,4.199999809265137
Jack in the Box (340 15th St NE),4.199999809265137
Jack in the Box (4723) 21034 Us Hwy 281 N.,4.199999809265137
Jack in the Box (5 W Hawthorne Rd),4.199999809265137
Ottoman Kitchen,4.199999809265137
Jack in the Box (5930 Camp Bowie Blvd),4.199999809265137
Jack in the Box (775 W. Telegraph),4.199999809265137
Cracker Barrel Old Country Store (7015 122nd Avenue),4.199999809265137
Jack in the Box (8438) 1505 SE Everett Mall Way,4.199999809265137
Bop Joa,4.199999809265137
Jack in the Box (910 W Montgomery St),4.199999809265137
The Golden Steer Steak and Rib house,4.199999809265137
Buster's American Kitchen (Bellevue),4.199999809265137
Buffalo Wild Wings (12150 Jefferson Ave),4.199999809265137
Buffalo Wild Wings (1220 Half St SE),4.199999809265137
Arby's (2030 N Main St),4.199999809265137
Arby's (2040 S Koeller St),4.199999809265137
Buster's American Kitchen (Huntsville),4.199999809265137
Cracker Barrel Old Country Store (40 Old Nicholette Rd),4.199999809265137
On The Border - Tyler,4.199999809265137
Cabrera's Pizza,4.199999809265137
Chili's (2503 W. Wheatland Rd.),4.199999809265137
Arby's (2417 Taylor Rd),4.199999809265137
Cracker Barrel Old Country Store (132 East Interstate 20),4.199999809265137
Arby's (251 S MAIN ST),4.199999809265137
Old Chicago 80 (8933 North Freeway),4.199999809265137
McDonald's® (2508 OHIO AVE),4.199999809265137
McDonald's® (Dryden &amp; Northport),4.199999809265137
Cafe on the Square (San Marcos),4.199999809265137
Crab Du Jour (Lynchburg),4.199999809265137
OMG Pizza,4.199999809265137
O'Charley's (3320 Montgomery Hwy),4.199999809265137
Famous Dave's (Tacoma),4.199999809265137
Kiki's Authentic Mexican Restaurant,4.199999809265137
Bar Louie (Firewheel),4.199999809265137
Cameo Cafe,4.199999809265137
Cotton Patch Cafe (3940 NW Loop 820),4.199999809265137
Arby's (3709 E Calumet St),4.199999809265137
Arby's (3760 116th St.),4.199999809265137
Cancun Margarita Bar N Grill,4.199999809265137
Arby's (West 6606 Highway 23),4.199999809265137
McDonald's® (3497 S 5600 W),4.199999809265137
Nicki's Bella Marina,4.199999809265137
McDonald's® (3963 W 9000 S),4.199999809265137
SportClub,4.199999809265137
AMERICA'S BEST WINGS,4.199999809265137
MrBeast Burger (2751 Allison-Bonnett Memorial Drive),4.199999809265137
7-Eleven (1301 Laburnum),4.199999809265137
Buffalo Wild Wings (13215 Meridian E),4.199999809265137
Carl's Jr. (1210 Ocean Beach Hwy),4.199999809265137
Buffalo Wild Wings (1402 SE Everett Mall Way),4.199999809265137
McDonald's® (Everett (Evergreen Relo),4.199999809265137
A-Wings (Montclair Rd),4.199999809265137
McDonald's® (4436 N DIVISION ST),4.199999809265137
Nacho Daddy (SLC),4.199999809265137
Carl's Jr. (3703 116th St NE),4.199999809265137
Mr. T’s Real Catfish and Burgers,4.199999809265137
The Habit Burger Grill (11428 South Parkway Plaza Dr- #100),4.199999809265137
America's Best Wings,4.167500054836273
Maria's Mexican Restaurant,4.166666825612386
California Chicken Wings,4.166666666666667
The Burger Den (1250 Washington Blvd),4.099999904632568
The Burger Den (18623 Pacific Hwy South),4.099999904632568
The Burger Den (4718 Slide Rd),4.099999904632568
Black Bear Diner (7238 S. Plaza Center Drive Bldg E),4.099999904632568
MrBeast Burger (110 Merchant Street),4.099999904632568
Black Bear Diner (1944 E 9400 S),4.099999904632568
The Burger Den (903 E Commerce St),4.099999904632568
MrBeast Burger (105 Peppers Ferry Road Northwest),4.099999904632568
Diamond Knot Brewery &amp; Alehouse,4.099999904632568
The Chicken Shack St George,4.099999904632568
MKE Brunch,4.099999904632568
MrBeast Burger (10005 Northeast Cascades Parkway ste A),4.099999904632568
Roy Rogers - Ranson,4.099999904632568
Roy Rogers - Front Royal,4.099999904632568
Denny's (6598 W. Broad Street),4.099999904632568
Fortune Star,4.099999904632568
Buffalo Wild Wings (1710 W Pullman Rd),4.099999904632568
Buffalo Wild Wings (2005 S 320th St.),4.099999904632568
Buffalo Wild Wings (2017 S Main St),4.099999904632568
Buffalo Wild Wings (225 Tukwila Pkwy),4.099999904632568
Denny's (4925 S Howell Ave),4.099999904632568
Denny's (4718 Slide Rd),4.099999904632568
Checkers (1920 Daniel Stuart Square),4.099999904632568
Rome Pizza &amp; Sub (Friendship Heights),4.099999904632568
Freddy's Frozen Custard &amp; Steakburgers (7707 S. Broadway),4.099999904632568
Buffalo Wild Wings (2950 S 108th St),4.099999904632568
Buffalo Wild Wings (3636 S 27th St),4.099999904632568
Rocky Mount BBQ,4.099999904632568
Buffalo Wild Wings (430 E Pleasant Run Rd),4.099999904632568
Rockabilly Cafe,4.099999904632568
Denny's (302 W FM 544),4.099999904632568
Buffalo Wild Wings (500 S Koeller St),4.099999904632568
Buffalo Wild Wings (5370 Us Highway 10 E),4.099999904632568
Fresh Set 230 (2702 W Nob Hill Blvd.),4.099999904632568
Denny's (2603 Rudkin Rd),4.099999904632568
Buffalo Wild Wings (705 W Paradise Dr),4.099999904632568
Buffalo Wild Wings (7114 118th Ave),4.099999904632568
Buffalo Wild Wings (7916A S Broadway),4.099999904632568
Denny's (2190 Ross Clark Circle),4.099999904632568
Buffalo Wild Wings (9810 NE Cascades Pkwy),4.099999904632568
McDonald's® (Ft Worth- Tx-I-20/Hulen),4.099999904632568
Denny's (1701 West N Temple),4.099999904632568
Applebee's (Chehalis),4.099999904632568
